report_id,report_date,category,content_type,reported_user_id,region,status,resolution_time_hours,decision,reviewer_type,queue_name,reporter_user_id
32841,2024-01-13,harassment,video,32,US,resolved,21.0,removed,human,abuse_queue,3200
32842,2024-06-10,copyright,comment,61,Germany,resolved,40.0,removed,human,copyright_queue,34
32843,2024-02-29,harassment,comment,2951,Brazil,resolved,30.0,removed,human,abuse_queue,3165
32844,2024-01-05,harassment,video,185,India,resolved,9.0,removed,auto,abuse_queue,6051
32845,2024-07-20,spam,video,68,India,resolved,4.0,removed,auto,spam_queue,837
32846,2024-01-12,copyright,video,1403,US,resolved,47.0,removed,human,copyright_queue,117
32847,2024-12-06,harassment,short,97,Brazil,resolved,27.0,rejected,human,abuse_queue,4299
32848,2024-08-27,spam,video,128,UK,resolved,3.0,warned,auto,spam_queue,139
32849,2024-08-12,spam,video,3717,UK,resolved,40.0,removed,human,spam_queue,3654
32850,2024-06-30,spam,comment,4899,India,resolved,5.0,removed,auto,spam_queue,3062
32851,2024-10-23,copyright,comment,50,India,resolved,6.0,removed,human,copyright_queue,4194
32852,2024-10-30,harassment,video,3203,India,resolved,14.0,removed,human,abuse_queue,141
32853,2024-11-02,spam,video,2291,UK,resolved,8.0,rejected,human,spam_queue,7642
32854,2024-06-26,spam,comment,163,Germany,open,,rejected,human,spam_queue,4405
32855,2024-04-27,spam,short,335,US,resolved,11.0,removed,human,spam_queue,130
32856,2024-12-17,spam,video,38,Germany,resolved,1.0,removed,auto,spam_queue,99
32857,2024-03-16,spam,video,91,UK,resolved,3.0,rejected,auto,spam_queue,5757
32858,2024-02-15,spam,short,2934,Brazil,resolved,2.0,removed,auto,spam_queue,3146
32859,2024-08-14,hate,comment,6,US,resolved,37.0,removed,human,abuse_queue,2828
32860,2024-12-21,copyright,video,4298,India,resolved,1.0,rejected,auto,copyright_queue,7333
32861,2024-10-20,spam,comment,4283,India,resolved,3.0,rejected,auto,spam_queue,2467
32862,2024-08-27,spam,comment,3449,US,resolved,3.0,removed,auto,spam_queue,1195
32863,2024-12-13,hate,comment,1411,UK,resolved,28.0,removed,human,abuse_queue,4376
32864,2024-05-20,spam,video,2764,Brazil,resolved,46.0,removed,human,spam_queue,889
32865,2024-07-22,spam,video,1298,UK,resolved,1.0,warned,auto,spam_queue,4015
32866,2024-05-29,spam,short,145,US,resolved,2.0,removed,auto,spam_queue,486
32867,2024-05-09,spam,video,4273,Brazil,resolved,2.0,removed,auto,spam_queue,4828
32868,2024-12-14,spam,comment,1970,Germany,resolved,2.0,removed,auto,spam_queue,1239
32869,2024-11-28,copyright,video,1296,UK,resolved,1.0,ignored,auto,copyright_queue,5824
32870,2024-09-25,spam,comment,4036,Germany,resolved,3.0,warned,auto,spam_queue,2646
32871,2024-11-08,spam,short,3556,Germany,resolved,4.0,warned,auto,spam_queue,6583
32872,2024-05-16,spam,comment,977,India,resolved,1.0,removed,auto,spam_queue,233
32873,2024-04-25,spam,video,1049,India,resolved,2.0,warned,auto,spam_queue,1936
32874,2024-12-16,harassment,comment,2214,Germany,open,,removed,human,abuse_queue,2709
32875,2024-06-09,harassment,video,4274,Germany,resolved,14.0,removed,auto,abuse_queue,2453
32876,2024-06-03,spam,short,1045,Germany,open,,removed,auto,spam_queue,655
32877,2024-06-21,copyright,video,2447,Germany,open,,removed,auto,copyright_queue,7886
32878,2024-05-09,hate,video,172,Brazil,resolved,13.0,rejected,auto,abuse_queue,197
32879,2024-03-19,hate,comment,946,Germany,resolved,42.0,removed,human,abuse_queue,169
32880,2024-02-26,spam,comment,165,India,resolved,3.0,warned,auto,spam_queue,2423
32881,2024-12-16,spam,comment,198,Germany,resolved,1.0,rejected,auto,spam_queue,4701
32882,2024-02-26,harassment,video,3664,Germany,resolved,19.0,warned,human,abuse_queue,1323
32883,2024-12-28,spam,comment,82,Brazil,resolved,25.0,ignored,human,spam_queue,3169
32884,2024-11-30,spam,video,520,Brazil,resolved,4.0,removed,auto,spam_queue,607
32885,2024-05-13,copyright,video,1563,UK,resolved,24.0,removed,human,copyright_queue,3031
32886,2024-01-14,hate,short,3271,Germany,resolved,43.0,removed,human,abuse_queue,7050
32887,2024-10-09,spam,comment,141,India,resolved,4.0,removed,auto,spam_queue,980
32888,2024-10-20,hate,comment,8,Brazil,resolved,35.0,removed,human,abuse_queue,6655
32889,2024-05-26,harassment,comment,1378,Germany,resolved,8.0,removed,auto,abuse_queue,2210
32890,2024-05-06,spam,comment,5,India,resolved,18.0,removed,human,spam_queue,85
32891,2024-09-16,spam,comment,127,UK,resolved,3.0,removed,auto,spam_queue,306
32892,2024-11-09,spam,comment,4526,Brazil,resolved,3.0,ignored,auto,spam_queue,2493
32893,2024-08-05,spam,comment,2366,Brazil,open,,ignored,auto,spam_queue,3285
32894,2024-08-20,spam,short,4434,India,resolved,2.0,rejected,auto,spam_queue,6851
32895,2024-06-16,spam,video,3564,India,resolved,5.0,removed,auto,spam_queue,4695
32896,2024-05-22,spam,video,4999,Germany,resolved,13.0,removed,human,spam_queue,78
32897,2024-09-16,spam,video,4109,UK,resolved,1.0,warned,auto,spam_queue,5047
32898,2024-08-05,spam,comment,16,US,resolved,6.0,removed,human,spam_queue,3642
32899,2024-11-03,spam,short,1113,US,resolved,17.0,rejected,human,spam_queue,178
32900,2024-05-25,spam,video,2550,India,resolved,4.0,removed,auto,spam_queue,3570
32901,2024-04-08,spam,short,142,Germany,resolved,3.0,rejected,auto,spam_queue,1313
32902,2024-06-30,harassment,short,1759,UK,resolved,35.0,removed,human,abuse_queue,7660
32903,2024-06-17,spam,comment,3781,Brazil,resolved,2.0,removed,auto,spam_queue,181
32904,2024-08-20,spam,comment,4654,US,resolved,1.0,removed,auto,spam_queue,7112
32905,2024-04-02,hate,video,2036,US,resolved,27.0,removed,human,abuse_queue,6375
32906,2024-04-26,spam,video,25,Germany,resolved,5.0,rejected,auto,spam_queue,289
32907,2024-01-04,spam,video,89,India,resolved,4.0,rejected,auto,spam_queue,3689
32908,2024-03-25,spam,comment,2106,UK,resolved,1.0,removed,auto,spam_queue,7838
32909,2024-06-15,harassment,comment,434,Brazil,open,,removed,human,abuse_queue,776
32910,2024-01-07,copyright,short,3841,India,resolved,30.0,ignored,human,copyright_queue,1846
32911,2024-08-19,spam,comment,3907,Germany,open,,ignored,auto,spam_queue,2649
32912,2024-09-07,spam,comment,4484,India,resolved,27.0,removed,human,spam_queue,2370
32913,2024-03-25,harassment,video,136,Brazil,resolved,15.0,removed,auto,abuse_queue,115
32914,2024-11-14,spam,short,24,US,resolved,12.0,removed,human,spam_queue,6896
32915,2024-07-11,copyright,short,2737,US,resolved,45.0,rejected,human,copyright_queue,1276
32916,2024-05-02,spam,video,3460,US,resolved,1.0,warned,auto,spam_queue,7035
32917,2024-03-29,spam,comment,384,Germany,resolved,4.0,ignored,auto,spam_queue,102
32918,2024-04-04,spam,video,49,Brazil,resolved,2.0,ignored,auto,spam_queue,2062
32919,2024-10-26,spam,comment,4682,Brazil,open,,rejected,human,spam_queue,7724
32920,2024-12-23,spam,comment,181,UK,resolved,2.0,ignored,auto,spam_queue,7946
32921,2024-02-14,harassment,comment,4797,UK,resolved,43.0,removed,human,abuse_queue,6277
32922,2024-09-09,spam,comment,1712,UK,resolved,4.0,rejected,auto,spam_queue,5272
32923,2024-02-20,spam,video,792,Brazil,open,,removed,human,spam_queue,4628
32924,2024-03-05,spam,video,1144,Germany,resolved,36.0,removed,human,spam_queue,7957
32925,2024-02-23,hate,comment,230,India,open,,removed,human,abuse_queue,4967
32926,2024-08-09,spam,video,2017,India,resolved,1.0,removed,auto,spam_queue,7249
32927,2024-03-12,spam,short,1435,Brazil,open,,rejected,human,spam_queue,6898
32928,2024-06-16,spam,short,2723,Germany,open,,removed,human,spam_queue,3441
32929,2024-07-04,spam,video,1879,US,open,,removed,human,spam_queue,6848
32930,2024-05-22,copyright,comment,2758,Germany,resolved,4.0,removed,auto,copyright_queue,1041
32931,2024-01-19,spam,comment,45,Brazil,resolved,3.0,rejected,auto,spam_queue,53
32932,2024-01-10,spam,comment,2788,Brazil,resolved,9.0,warned,human,spam_queue,3104
32933,2024-09-28,copyright,video,29,US,open,,removed,human,copyright_queue,269
32934,2024-06-19,spam,video,4211,US,resolved,1.0,removed,auto,spam_queue,2099
32935,2024-12-29,hate,comment,4491,UK,resolved,9.0,removed,auto,abuse_queue,555
32936,2024-01-16,harassment,video,3721,Germany,resolved,23.0,removed,human,abuse_queue,5603
32937,2024-03-20,spam,short,155,UK,resolved,3.0,removed,auto,spam_queue,2933
32938,2024-10-10,spam,video,3385,UK,resolved,2.0,ignored,auto,spam_queue,159
32939,2024-07-08,hate,video,4725,US,resolved,34.0,removed,human,abuse_queue,4053
32940,2024-05-27,spam,comment,2879,US,resolved,4.0,removed,auto,spam_queue,4748
32941,2024-06-11,spam,comment,3053,US,resolved,17.0,removed,human,spam_queue,69
32942,2024-09-21,spam,comment,131,Germany,resolved,4.0,removed,auto,spam_queue,38
32943,2024-12-25,spam,video,350,India,resolved,1.0,removed,auto,spam_queue,98
32944,2024-05-17,spam,video,131,India,resolved,22.0,removed,human,spam_queue,5321
32945,2024-10-27,spam,comment,70,UK,resolved,45.0,removed,human,spam_queue,2910
32946,2024-12-30,spam,video,196,Brazil,resolved,2.0,removed,auto,spam_queue,3339
32947,2024-01-30,harassment,video,4103,US,resolved,32.0,removed,human,abuse_queue,130
32948,2024-10-30,spam,comment,4863,India,resolved,19.0,removed,human,spam_queue,6497
32949,2024-06-16,spam,comment,817,India,resolved,5.0,removed,auto,spam_queue,3320
32950,2024-03-31,spam,short,664,UK,open,,warned,human,spam_queue,375
32951,2024-03-31,spam,comment,4143,Germany,resolved,3.0,removed,auto,spam_queue,239
32952,2024-07-29,spam,video,242,UK,resolved,4.0,ignored,auto,spam_queue,5164
32953,2024-11-25,spam,video,75,Germany,resolved,5.0,removed,auto,spam_queue,1394
32954,2024-10-26,spam,video,3203,Germany,open,,rejected,auto,spam_queue,7403
32955,2024-06-22,hate,video,1536,Brazil,open,,removed,human,abuse_queue,251
32956,2024-05-13,spam,comment,155,India,resolved,45.0,ignored,human,spam_queue,3435
32957,2024-01-24,spam,short,1064,Germany,resolved,33.0,removed,human,spam_queue,4036
32958,2024-07-19,copyright,comment,3501,US,resolved,7.0,rejected,human,copyright_queue,7594
32959,2024-08-06,spam,video,168,India,resolved,3.0,removed,auto,spam_queue,65
32960,2024-01-07,spam,comment,6,Brazil,open,,removed,auto,spam_queue,165
32961,2024-01-06,hate,short,2494,US,resolved,54.0,removed,human,abuse_queue,2704
32962,2024-04-27,spam,comment,145,UK,resolved,1.0,ignored,auto,spam_queue,893
32963,2024-06-09,copyright,comment,58,UK,resolved,5.0,rejected,auto,copyright_queue,806
32964,2024-03-25,spam,video,4213,US,resolved,40.0,removed,human,spam_queue,130
32965,2024-12-31,hate,video,4970,UK,resolved,27.0,removed,human,abuse_queue,1890
32966,2024-09-04,spam,video,3863,US,resolved,1.0,removed,auto,spam_queue,634
32967,2024-06-14,copyright,comment,2663,India,open,,ignored,human,copyright_queue,1035
32968,2024-05-24,harassment,video,4384,Brazil,resolved,15.0,removed,human,abuse_queue,281
32969,2024-01-31,spam,comment,4662,US,open,,removed,auto,spam_queue,1829
32970,2024-08-07,hate,comment,2988,Germany,open,,removed,auto,abuse_queue,162
32971,2024-05-12,spam,comment,4978,India,resolved,5.0,removed,auto,spam_queue,2114
32972,2024-03-04,harassment,video,1014,US,resolved,33.0,warned,human,abuse_queue,3540
32973,2024-03-16,harassment,short,198,UK,resolved,14.0,removed,auto,abuse_queue,6242
32974,2024-05-10,harassment,comment,4508,India,resolved,5.0,warned,auto,abuse_queue,64
32975,2024-11-07,spam,comment,44,Brazil,resolved,4.0,removed,auto,spam_queue,5762
32976,2024-11-14,copyright,video,105,UK,resolved,36.0,ignored,human,copyright_queue,352
32977,2024-12-26,harassment,video,3762,US,resolved,13.0,removed,auto,abuse_queue,4912
32978,2024-02-07,spam,comment,2776,UK,open,,ignored,auto,spam_queue,5359
32979,2024-02-23,spam,video,4090,US,resolved,2.0,removed,auto,spam_queue,1596
32980,2024-05-09,harassment,short,192,UK,resolved,9.0,removed,auto,abuse_queue,2854
32981,2024-08-05,hate,comment,4062,US,resolved,30.0,removed,human,abuse_queue,1674
32982,2024-01-02,harassment,video,139,Germany,resolved,46.0,removed,human,abuse_queue,4622
32983,2024-09-02,spam,comment,1952,Brazil,resolved,1.0,removed,auto,spam_queue,150
32984,2024-05-19,spam,comment,3644,UK,resolved,5.0,warned,auto,spam_queue,7325
32985,2024-10-22,harassment,comment,107,US,resolved,7.0,removed,auto,abuse_queue,2711
32986,2024-09-14,spam,comment,2499,UK,open,,warned,auto,spam_queue,4157
32987,2024-04-14,spam,comment,125,India,resolved,5.0,removed,auto,spam_queue,5593
32988,2024-12-01,harassment,comment,81,US,resolved,46.0,removed,human,abuse_queue,251
32989,2024-07-03,spam,short,1798,Brazil,resolved,1.0,removed,auto,spam_queue,7274
32990,2024-10-29,spam,comment,1354,US,resolved,23.0,removed,human,spam_queue,1758
32991,2024-08-31,spam,comment,3044,UK,resolved,5.0,removed,auto,spam_queue,135
32992,2024-06-12,spam,comment,116,Germany,resolved,5.0,ignored,auto,spam_queue,1213
32993,2024-05-11,harassment,comment,1747,Brazil,resolved,28.0,removed,human,abuse_queue,7228
32994,2024-07-21,hate,comment,188,Germany,resolved,16.0,removed,human,abuse_queue,6405
32995,2024-07-28,harassment,short,2375,US,resolved,49.0,removed,human,abuse_queue,674
32996,2024-12-12,spam,comment,1425,Brazil,resolved,2.0,removed,auto,spam_queue,2384
32997,2024-04-10,hate,video,4687,Brazil,resolved,17.0,removed,human,abuse_queue,150
32998,2024-09-27,harassment,short,4570,Brazil,resolved,7.0,removed,auto,abuse_queue,2672
32999,2024-02-18,copyright,short,4216,India,resolved,1.0,removed,auto,copyright_queue,4077
33000,2024-08-26,copyright,comment,865,UK,resolved,2.0,removed,auto,copyright_queue,296
33001,2024-08-02,spam,video,1422,Germany,resolved,1.0,removed,auto,spam_queue,88
33002,2024-10-17,copyright,comment,2388,Brazil,resolved,47.0,ignored,human,copyright_queue,7619
33003,2024-12-15,spam,video,2906,UK,resolved,38.0,rejected,human,spam_queue,288
33004,2024-10-06,spam,video,17,US,resolved,2.0,removed,auto,spam_queue,3231
33005,2024-11-11,spam,video,182,US,resolved,43.0,removed,human,spam_queue,3121
33006,2024-03-17,spam,video,102,UK,resolved,11.0,rejected,human,spam_queue,6217
33007,2024-10-30,harassment,comment,141,Brazil,resolved,31.0,removed,human,abuse_queue,3852
33008,2024-05-30,copyright,video,119,Germany,resolved,2.0,rejected,auto,copyright_queue,6072
33009,2024-10-23,harassment,video,12,Germany,resolved,16.0,removed,human,abuse_queue,5180
33010,2024-06-05,harassment,comment,4966,US,resolved,43.0,removed,human,abuse_queue,27
33011,2024-07-16,hate,comment,1690,Brazil,open,,removed,auto,abuse_queue,3840
33012,2024-10-13,harassment,video,4680,India,resolved,33.0,removed,human,abuse_queue,1368
33013,2024-01-24,spam,comment,154,Brazil,resolved,1.0,warned,auto,spam_queue,2466
33014,2024-01-09,hate,comment,3751,India,resolved,25.0,removed,human,abuse_queue,382
33015,2024-05-11,harassment,video,2386,Germany,open,,removed,human,abuse_queue,7163
33016,2024-03-17,hate,short,2967,Germany,resolved,56.0,removed,human,abuse_queue,2337
33017,2024-08-13,harassment,comment,759,India,open,,warned,auto,abuse_queue,7864
33018,2024-05-10,spam,comment,89,India,resolved,25.0,ignored,human,spam_queue,93
33019,2024-03-30,spam,video,2490,Brazil,resolved,17.0,removed,human,spam_queue,2026
33020,2024-04-26,spam,comment,3457,US,resolved,2.0,rejected,auto,spam_queue,1658
33021,2024-04-19,spam,video,2473,Brazil,open,,warned,auto,spam_queue,47
33022,2024-12-19,hate,comment,4442,UK,resolved,37.0,rejected,human,abuse_queue,128
33023,2024-09-27,harassment,video,1572,India,resolved,51.0,warned,human,abuse_queue,6601
33024,2024-08-14,spam,comment,122,Brazil,open,,rejected,auto,spam_queue,4146
33025,2024-08-31,spam,video,2799,Germany,resolved,2.0,removed,auto,spam_queue,2961
33026,2024-11-03,harassment,video,3,Germany,resolved,30.0,warned,human,abuse_queue,3199
33027,2024-02-24,spam,comment,4696,Brazil,resolved,4.0,removed,auto,spam_queue,5319
33028,2024-02-06,spam,video,102,Brazil,resolved,2.0,removed,auto,spam_queue,80
33029,2024-02-24,spam,video,4864,US,resolved,5.0,removed,auto,spam_queue,6856
33030,2024-01-12,spam,comment,1315,US,resolved,1.0,warned,auto,spam_queue,207
33031,2024-07-03,copyright,comment,4698,UK,resolved,33.0,removed,human,copyright_queue,5910
33032,2024-08-24,copyright,video,127,Germany,resolved,30.0,ignored,human,copyright_queue,5003
33033,2024-10-19,harassment,short,4773,Germany,resolved,56.0,removed,human,abuse_queue,4291
33034,2024-07-22,spam,video,495,UK,resolved,36.0,removed,human,spam_queue,5205
33035,2024-07-29,harassment,comment,190,Brazil,resolved,11.0,rejected,auto,abuse_queue,2303
33036,2024-08-13,spam,video,2867,UK,resolved,2.0,rejected,auto,spam_queue,1693
33037,2024-01-07,spam,video,81,US,resolved,1.0,removed,auto,spam_queue,105
33038,2024-08-07,spam,short,39,US,resolved,5.0,removed,auto,spam_queue,4097
33039,2024-11-06,spam,short,2160,India,resolved,4.0,warned,auto,spam_queue,5641
33040,2024-01-28,spam,short,132,Brazil,resolved,1.0,removed,auto,spam_queue,6541
33041,2024-10-19,harassment,comment,1564,Brazil,resolved,40.0,rejected,human,abuse_queue,289
33042,2024-07-30,spam,video,121,Brazil,resolved,5.0,removed,auto,spam_queue,222
33043,2024-07-07,spam,video,1271,India,resolved,3.0,ignored,auto,spam_queue,179
33044,2024-03-15,harassment,video,118,UK,resolved,22.0,removed,human,abuse_queue,6182
33045,2024-08-29,harassment,video,124,Brazil,resolved,34.0,removed,human,abuse_queue,1738
33046,2024-04-23,spam,comment,665,Germany,resolved,2.0,removed,auto,spam_queue,7988
33047,2024-06-15,hate,comment,119,Germany,resolved,37.0,removed,human,abuse_queue,496
33048,2024-04-15,harassment,comment,3853,Germany,resolved,12.0,removed,auto,abuse_queue,1340
33049,2024-05-30,spam,comment,61,US,resolved,4.0,ignored,auto,spam_queue,6116
33050,2024-12-31,copyright,video,4053,Brazil,open,,removed,human,copyright_queue,1469
33051,2024-03-24,spam,video,11,India,resolved,2.0,warned,auto,spam_queue,519
33052,2024-07-30,harassment,comment,147,Germany,resolved,16.0,removed,human,abuse_queue,2268
33053,2024-09-23,spam,short,4752,US,resolved,2.0,rejected,auto,spam_queue,6232
33054,2024-11-17,spam,video,537,Brazil,resolved,19.0,removed,human,spam_queue,5280
33055,2024-09-25,spam,video,76,US,resolved,5.0,removed,auto,spam_queue,162
33056,2024-06-25,harassment,short,139,UK,resolved,11.0,removed,auto,abuse_queue,6054
33057,2024-09-27,spam,short,60,Brazil,resolved,4.0,rejected,auto,spam_queue,5077
33058,2024-11-07,copyright,comment,3,Germany,resolved,1.0,removed,auto,copyright_queue,1300
33059,2024-06-30,harassment,video,824,Germany,resolved,15.0,removed,human,abuse_queue,643
33060,2024-06-07,copyright,comment,197,Brazil,open,,removed,auto,copyright_queue,3780
33061,2024-07-07,spam,video,46,US,resolved,20.0,removed,human,spam_queue,2485
33062,2024-07-04,spam,comment,199,Brazil,open,,rejected,auto,spam_queue,47
33063,2024-11-04,spam,video,1769,US,resolved,7.0,removed,human,spam_queue,7485
33064,2024-09-02,hate,comment,2894,Brazil,open,,removed,human,abuse_queue,76
33065,2024-11-12,spam,video,3821,UK,open,,removed,auto,spam_queue,2150
33066,2024-02-11,copyright,comment,135,India,open,,removed,human,copyright_queue,36
33067,2024-10-11,spam,comment,13,India,resolved,2.0,removed,auto,spam_queue,45
33068,2024-10-26,hate,comment,823,US,open,,warned,auto,abuse_queue,4860
33069,2024-12-27,spam,video,4890,Brazil,resolved,3.0,warned,auto,spam_queue,509
33070,2024-10-20,harassment,video,724,Brazil,open,,removed,auto,abuse_queue,6877
33071,2024-06-29,copyright,short,453,UK,open,,removed,auto,copyright_queue,7184
33072,2024-12-30,hate,video,62,India,resolved,27.0,removed,human,abuse_queue,2327
33073,2024-06-30,copyright,short,4943,Brazil,resolved,35.0,ignored,human,copyright_queue,254
33074,2024-12-05,harassment,video,3737,Germany,open,,removed,human,abuse_queue,7890
33075,2024-08-05,copyright,video,9,Brazil,resolved,14.0,rejected,human,copyright_queue,3720
33076,2024-06-11,harassment,comment,2766,US,resolved,12.0,warned,auto,abuse_queue,2696
33077,2024-02-15,hate,short,1013,Germany,resolved,33.0,removed,human,abuse_queue,7563
33078,2024-04-01,harassment,short,2923,India,resolved,15.0,warned,human,abuse_queue,120
33079,2024-04-14,hate,comment,338,UK,resolved,18.0,removed,human,abuse_queue,1717
33080,2024-07-25,harassment,comment,2145,Germany,open,,removed,human,abuse_queue,5121
33081,2024-11-23,harassment,comment,136,India,open,,removed,human,abuse_queue,6949
33082,2024-05-18,spam,comment,2958,US,resolved,5.0,removed,auto,spam_queue,3721
33083,2024-01-29,harassment,comment,1498,UK,resolved,12.0,warned,auto,abuse_queue,1603
33084,2024-09-07,spam,video,4993,Brazil,resolved,3.0,removed,auto,spam_queue,3939
33085,2024-07-09,harassment,comment,3366,Brazil,resolved,56.0,warned,human,abuse_queue,106
33086,2024-02-16,harassment,short,1,Brazil,resolved,16.0,removed,auto,abuse_queue,2482
33087,2024-09-07,hate,short,1563,US,open,,removed,human,abuse_queue,5464
33088,2024-09-19,harassment,comment,1110,Germany,resolved,49.0,removed,human,abuse_queue,72
33089,2024-03-04,harassment,video,618,Brazil,resolved,16.0,removed,human,abuse_queue,6821
33090,2024-12-03,spam,video,51,US,resolved,2.0,ignored,auto,spam_queue,3099
33091,2024-11-15,hate,comment,2991,Brazil,resolved,17.0,removed,human,abuse_queue,1739
33092,2024-12-13,spam,video,67,Brazil,resolved,31.0,removed,human,spam_queue,5154
33093,2024-09-24,hate,comment,791,Brazil,resolved,10.0,removed,auto,abuse_queue,56
33094,2024-01-12,harassment,video,4049,UK,resolved,34.0,warned,human,abuse_queue,135
33095,2024-10-18,spam,video,78,UK,resolved,3.0,removed,auto,spam_queue,5686
33096,2024-01-29,copyright,comment,1925,UK,resolved,25.0,removed,human,copyright_queue,642
33097,2024-05-18,spam,video,3648,UK,resolved,2.0,removed,auto,spam_queue,5917
33098,2024-03-25,spam,video,128,UK,resolved,11.0,removed,human,spam_queue,655
33099,2024-03-14,spam,video,1798,India,resolved,2.0,ignored,auto,spam_queue,3992
33100,2024-09-07,copyright,video,4561,Brazil,open,,removed,human,copyright_queue,5736
33101,2024-08-11,hate,video,1078,India,resolved,16.0,removed,auto,abuse_queue,3621
33102,2024-02-16,copyright,comment,193,US,resolved,28.0,removed,human,copyright_queue,3813
33103,2024-03-21,spam,video,4696,UK,resolved,26.0,removed,human,spam_queue,7189
33104,2024-04-30,spam,short,4591,US,resolved,1.0,ignored,auto,spam_queue,113
33105,2024-02-12,harassment,comment,3750,UK,resolved,48.0,removed,human,abuse_queue,3637
33106,2024-05-25,spam,comment,3608,Germany,resolved,1.0,removed,auto,spam_queue,5895
33107,2024-03-14,harassment,video,931,Brazil,open,,removed,human,abuse_queue,3054
33108,2024-02-22,harassment,video,4452,India,open,,removed,human,abuse_queue,6130
33109,2024-08-20,spam,video,16,Brazil,resolved,5.0,removed,auto,spam_queue,234
33110,2024-10-21,spam,comment,2921,India,resolved,47.0,removed,human,spam_queue,6223
33111,2024-12-28,spam,short,1567,India,resolved,5.0,rejected,auto,spam_queue,7406
33112,2024-07-18,spam,video,3200,UK,resolved,24.0,rejected,human,spam_queue,3220
33113,2024-06-10,copyright,short,81,US,resolved,5.0,removed,auto,copyright_queue,7149
33114,2024-02-06,copyright,comment,69,India,resolved,5.0,rejected,auto,copyright_queue,8
33115,2024-04-06,hate,comment,136,UK,resolved,37.0,removed,human,abuse_queue,1591
33116,2024-02-18,spam,comment,181,UK,resolved,2.0,rejected,auto,spam_queue,2866
33117,2024-01-10,spam,video,7,India,resolved,2.0,removed,auto,spam_queue,3187
33118,2024-02-09,harassment,comment,1912,Germany,resolved,29.0,removed,human,abuse_queue,7127
33119,2024-06-01,harassment,comment,1420,India,resolved,19.0,removed,human,abuse_queue,2295
33120,2024-04-15,copyright,comment,312,Germany,open,,removed,human,copyright_queue,101
33121,2024-02-10,hate,comment,2520,US,resolved,16.0,removed,human,abuse_queue,3656
33122,2024-06-12,spam,comment,2106,UK,resolved,2.0,removed,auto,spam_queue,7236
33123,2024-09-14,copyright,comment,3641,UK,resolved,1.0,rejected,auto,copyright_queue,4000
33124,2024-07-29,spam,comment,564,Brazil,resolved,33.0,removed,human,spam_queue,1595
33125,2024-07-20,hate,video,2324,US,resolved,7.0,removed,auto,abuse_queue,4546
33126,2024-07-13,harassment,video,128,US,resolved,24.0,warned,human,abuse_queue,6542
33127,2024-02-22,harassment,video,3382,Brazil,resolved,8.0,warned,auto,abuse_queue,1883
33128,2024-05-26,harassment,comment,1564,India,resolved,23.0,warned,human,abuse_queue,6455
33129,2024-10-08,hate,comment,2663,India,resolved,35.0,removed,human,abuse_queue,5641
33130,2024-11-05,harassment,comment,2877,Germany,open,,removed,human,abuse_queue,2365
33131,2024-08-30,hate,comment,4373,Brazil,resolved,16.0,removed,human,abuse_queue,1028
33132,2024-02-20,spam,comment,110,Brazil,open,,removed,human,spam_queue,195
33133,2024-04-23,hate,video,3274,Germany,resolved,22.0,removed,human,abuse_queue,127
33134,2024-09-29,copyright,comment,154,US,resolved,43.0,removed,human,copyright_queue,1627
33135,2024-04-29,harassment,video,784,India,resolved,16.0,removed,human,abuse_queue,2301
33136,2024-07-07,copyright,video,21,Germany,resolved,36.0,removed,human,copyright_queue,1470
33137,2024-02-15,spam,video,33,Brazil,open,,ignored,auto,spam_queue,7353
33138,2024-08-30,hate,comment,4353,Germany,open,,removed,human,abuse_queue,267
33139,2024-11-06,spam,video,1717,UK,open,,ignored,auto,spam_queue,1057
33140,2024-02-19,harassment,comment,6,Brazil,resolved,36.0,removed,human,abuse_queue,3458
33141,2024-11-26,harassment,short,55,Germany,open,,warned,human,abuse_queue,96
33142,2024-01-11,harassment,video,97,India,resolved,8.0,removed,auto,abuse_queue,271
33143,2024-02-17,harassment,video,46,India,resolved,43.0,removed,human,abuse_queue,2710
33144,2024-02-25,spam,short,2625,UK,resolved,5.0,removed,auto,spam_queue,29
33145,2024-01-08,copyright,comment,66,UK,open,,ignored,human,copyright_queue,2408
33146,2024-01-14,spam,video,561,UK,open,,removed,auto,spam_queue,6073
33147,2024-08-02,harassment,comment,4038,India,resolved,34.0,removed,human,abuse_queue,206
33148,2024-09-01,hate,video,28,US,resolved,42.0,removed,human,abuse_queue,5536
33149,2024-02-23,hate,comment,195,US,resolved,11.0,warned,auto,abuse_queue,3550
33150,2024-09-29,harassment,comment,3722,India,resolved,9.0,removed,auto,abuse_queue,40
33151,2024-05-10,harassment,short,4384,Brazil,resolved,42.0,removed,human,abuse_queue,6613
33152,2024-01-09,spam,video,4554,Germany,resolved,3.0,warned,auto,spam_queue,5410
33153,2024-07-30,spam,short,2413,US,resolved,2.0,rejected,auto,spam_queue,2336
33154,2024-05-01,spam,comment,2509,Brazil,resolved,4.0,removed,auto,spam_queue,5726
33155,2024-04-23,harassment,comment,2971,US,resolved,9.0,warned,auto,abuse_queue,3075
33156,2024-01-20,harassment,comment,1085,India,resolved,16.0,removed,human,abuse_queue,117
33157,2024-12-04,harassment,comment,191,UK,resolved,12.0,removed,auto,abuse_queue,7186
33158,2024-01-21,harassment,video,146,Brazil,open,,removed,human,abuse_queue,3128
